item_code
460023.0
473353.0
473613.0
602165.0
481514.0
619127.0
603936.0
355848.0
366455.0
473424.0
369131.0
416353.0
329492.0
329491.0
416647.0
416648.0
435465.0
400034.0
250622.0
480872.0
448004.0
486470.0
247745.0
394725.0
384279.0
394758.0
402723.0
602802.0
450532.0
455272.0
402070.0
372481.0
364563.0
428910.0
608233.0
610757.0
276130.0
375369.0
472411.0
613033.0
404466.0
462427.0
445782.0
282596.0
387255.0
433501.0
235074.0
472728.0
472633.0
618417.0
609347.0
359762.0
460432.0
450018.0
478024.0
480442.0
610413.0
618777.0
619124.0
619430.0
619434.0
458870.0
624039.0
618582.0
477080.0
626432.0
628061.0
628172.0
626210.0
625736.0
631097.0
355247.0
629102.0
320528.0
353777.0
416281.0
364730.0
341982.0
428654.0
428655.0
428657.0
440048.0
472262.0
625673.0
625350.0
362328.0
627107.0
301578.0
395418.0
618766.0
446919.0
463274.0
624360.0
486314.0
486317.0
481771.0
623747.0
626858.0
477105.0
345861.0
430398.0
463303.0
353778.0
290169.0
628028.0
236931.0
380917.0
632616.0
627359.0
625210.0
480090.0
607610.0
465497.0
622760.0
604336.0
473407.0
364921.0
603510.0
438825.0
438824.0
388072.0
600417.0
338061.0
395595.0
287166.0
451809.0
453204.0
454277.0
399599.0
612787.0
609645.0
248986.0
406218.0
447179.0
482136.0
603642.0
443760.0
250838.0
622102.0
623957.0
411957.0
388916.0
414857.0
481693.0
462071.0
377732.0
439256.0
262688.0
353503.0
603594.0
318630.0
463560.0
463559.0
231463.0
299594.0
443004.0
463997.0
463590.0
481317.0
241162.0
319162.0
435448.0
304407.0
411254.0
304738.0
279065.0
321021.0
442272.0
283964.0
358051.0
463228.0
356878.0
432816.0
468205.0
244441.0
408983.0
447943.0
419951.0
316318.0
431975.0
304227.0
354394.0
486374.0
602172.0
425226.0
402116.0
272378.0
435078.0
276716.0
354898.0
407031.0
279491.0
456254.0
339819.0
459338.0
467347.0
435108.0
410603.0
405822.0
326754.0
416169.0
434774.0
439975.0
616996.0
338022.0
486141.0
380564.0
380561.0
380562.0
380565.0
380567.0
444288.0
428787.0
312914.0
321024.0
450808.0
307146.0
413760.0
301233.0
224640.0
290376.0
481485.0
352980.0
435051.0
292448.0
411718.0
289329.0
468761.0
607528.0
351522.0
417287.0
390766.0
481012.0
299605.0
463157.0
604232.0
397370.0
327844.0
353142.0
275499.0
234529.0
472939.0
470174.0
458911.0
618881.0
331416.0
230831.0
405991.0
289210.0
317859.0
298715.0
461800.0
278330.0
461759.0
391988.0
480998.0
355230.0
355231.0
439788.0
463567.0
463571.0
275818.0
463996.0
236196.0
432290.0
619537.0
352000.0
440632.0
486112.0
610407.0
600898.0
611900.0
607623.0
364307.0
391397.0
329618.0
316868.0
255142.0
485969.0
445224.0
334184.0
461461.0
356780.0
608142.0
394788.0
614471.0
473178.0
617019.0
355297.0
481470.0
615588.0
477113.0
407220.0
447944.0
202040.0
202051.0
202049.0
445057.0
445048.0
359998.0
257647.0
409973.0
485372.0
398406.0
263333.0
485370.0
324449.0
602491.0
396612.0
622662.0
419260.0
448774.0
613653.0
617704.0
611708.0
394724.0
327388.0
311119.0
436328.0
412112.0
485170.0
429961.0
249894.0
463582.0
463994.0
413461.0
254879.0
472871.0
347755.0
449701.0
463460.0
350646.0
313901.0
372631.0
423501.0
394526.0
203586.0
406801.0
325893.0
356778.0
323863.0
392703.0
355228.0
284323.0
446961.0
463248.0
344279.0
428784.0
428783.0
354759.0
279314.0
319267.0
302538.0
228904.0
602005.0
483433.0
381339.0
314109.0
413165.0
380622.0
433777.0
386807.0
416510.0
241163.0
241164.0
388460.0
447945.0
435077.0
396055.0
456323.0
369067.0
474361.0
609216.0
336824.0
356979.0
392077.0
392076.0
392075.0
409979.0
617703.0
275582.0
612399.0
346297.0
246677.0
606301.0
411219.0
353160.0
388429.0
429012.0
336813.0
405646.0
373777.0
388864.0
386806.0
439635.0
373776.0
405279.0
432229.0
203151.0
461819.0
289209.0
606230.0
447185.0
291123.0
461828.0
609140.0
422223.0
308152.0
333316.0
354792.0
354793.0
483278.0
610473.0
323989.0
611018.0
390145.0
610421.0
331411.0
320029.0
275665.0
374443.0
249405.0
296845.0
610422.0
462579.0
336564.0
463998.0
463575.0
233886.0
483245.0
602025.0
460942.0
615219.0
603924.0
622715.0
603082.0
463638.0
603266.0
432643.0
602026.0
621926.0
226631.0
279318.0
392276.0
289211.0
356478.0
441866.0
293490.0
300546.0
300544.0
361356.0
228369.0
613260.0
459303.0
459301.0
237946.0
279108.0
429795.0
397744.0
405907.0
289509.0
327204.0
410688.0
435048.0
280698.0
459766.0
617022.0
251368.0
381508.0
609169.0
421318.0
438771.0
252920.0
418108.0
463572.0
236613.0
267724.0
368446.0
392028.0
486013.0
467214.0
462552.0
266240.0
603265.0
284686.0
348332.0
445907.0
401266.0
401277.0
399558.0
262405.0
614565.0
611707.0
485840.0
363288.0
293118.0
300633.0
461963.0
463261.0
367443.0
464804.0
460953.0
612001.0
472075.0
413176.0
383139.0
383140.0
260508.0
467361.0
386955.0
279206.0
241535.0
294880.0
369719.0
338538.0
461462.0
203511.0
204742.0
357761.0
334644.0
369676.0
338468.0
423359.0
289500.0
397907.0
449798.0
226629.0
428526.0
243002.0
608127.0
463595.0
236619.0
245189.0
242775.0
481387.0
609982.0
481745.0
392212.0
485614.0
453936.0
445375.0
279010.0
289014.0
463227.0
279057.0
482537.0
485412.0
613156.0
607936.0
606196.0
461794.0
612081.0
460943.0
462662.0
463591.0
233880.0
243764.0
467318.0
471259.0
421669.0
462647.0
462651.0
462723.0
464011.0
462684.0
463155.0
442381.0
463222.0
485383.0
239761.0
611700.0
375004.0
363046.0
608498.0
486434.0
611786.0
345660.0
234185.0
237372.0
319223.0
611267.0
612657.0
612558.0
458668.0
418683.0
329773.0
308362.0
441320.0
296891.0
608805.0
405564.0
266125.0
608714.0
315117.0
611993.0
473738.0
603907.0
227864.0
389042.0
372618.0
463593.0
603269.0
623153.0
358917.0
466012.0
622770.0
603517.0
463240.0
461787.0
402400.0
604856.0
220505.0
301139.0
481231.0
610665.0
607631.0
477079.0
235328.0
419259.0
483450.0
412151.0
486377.0
344642.0
406914.0
463581.0
415049.0
314743.0
372748.0
226696.0
227068.0
249903.0
283175.0
252683.0
443443.0
289407.0
341745.0
418052.0
229248.0
394469.0
485922.0
607933.0
479513.0
623852.0
617369.0
282623.0
226700.0
332971.0
417060.0
337519.0
434918.0
461908.0
483274.0
336139.0
233648.0
355590.0
292028.0
303959.0
323485.0
332978.0
351728.0
386916.0
269651.0
204789.0
204790.0
428532.0
394635.0
611956.0
471351.0
617896.0
458072.0
459757.0
611790.0
480302.0
613325.0
461834.0
364251.0
481083.0
469125.0
269605.0
447274.0
483452.0
439791.0
275143.0
435050.0
409982.0
409980.0
409978.0
607811.0
467552.0
336710.0
336709.0
602396.0
617122.0
314892.0
483447.0
605903.0
428584.0
401533.0
454252.0
445533.0
601018.0
255859.0
601809.0
362342.0
613469.0
611845.0
413991.0
616804.0
440603.0
368775.0
485718.0
345107.0
445725.0
224569.0
335343.0
348773.0
380802.0
447661.0
293165.0
383657.0
354222.0
280401.0
609889.0
431536.0
405231.0
319706.0
203503.0
394475.0
459295.0
467344.0
467345.0
467216.0
278812.0
279045.0
279013.0
354809.0
394720.0
288921.0
310235.0
332121.0
203144.0
233751.0
467579.0
461756.0
615121.0
224638.0
379712.0
312041.0
405788.0
202401.0
307349.0
255136.0
256749.0
233845.0
462268.0
284755.0
480023.0
281856.0
295598.0
272254.0
457220.0
341698.0
422277.0
482941.0
483431.0
458597.0
436479.0
306310.0
422741.0
359554.0
355633.0
355634.0
357390.0
289840.0
297836.0
428782.0
469057.0
419952.0
229521.0
440834.0
412130.0
612582.0
230085.0
486776.0
611830.0
390178.0
285293.0
301208.0
299694.0
462106.0
482650.0
613732.0
607726.0
624320.0
266223.0
619400.0
611706.0
611948.0
611701.0
389116.0
238354.0
622993.0
238355.0
612656.0
613192.0
608712.0
623647.0
623642.0
623646.0
623620.0
622658.0
617865.0
616800.0
340859.0
603766.0
608750.0
281719.0
355222.0
403721.0
329160.0
355567.0
267482.0
232042.0
242703.0
316200.0
359955.0
471410.0
413223.0
471411.0
279529.0
